k,d,max_steps,n,acc
16,464,1,4096,0.6
16,464,1,65536,0.155625
16,464,1,1048576,0.009114583333333334
16,464,2,256,1.0
16,464,2,4096,1.0
16,464,2,65536,0.99375
16,464,2,1048576,0.9417317708333334
16,464,4,256,1.0
16,464,4,4096,1.0
16,464,4,65536,0.9996875
16,464,4,1048576,0.9990234375
16,464,64,256,1.0
16,464,64,4096,1.0
16,464,64,65536,1.0
16,464,64,1048576,1.0
16,480,1,256,0.93359375
16,480,1,4096,0.641875
16,480,1,65536,0.2109375
16,480,1,1048576,0.013997395833333334
16,480,2,256,1.0
16,480,2,4096,0.9996875
16,480,2,65536,0.99625
16,480,2,1048576,0.9602864583333334
16,480,4,256,1.0
16,480,4,4096,1.0
16,480,4,65536,1.0
16,480,4,1048576,0.9996744791666666
16,480,64,256,1.0
16,480,64,4096,1.0
16,480,64,65536,1.0
16,480,64,1048576,1.0
16,496,1,256,0.9447115384615384
16,496,1,4096,0.7003125
16,496,1,65536,0.255625
16,496,1,1048576,0.032877604166666664
16,496,2,256,1.0
16,496,2,4096,1.0
16,496,2,65536,0.9990625
16,496,2,1048576,0.9768880208333334
16,496,4,256,1.0
16,496,4,4096,1.0
16,496,4,65536,1.0
16,496,4,1048576,1.0
16,496,64,256,1.0
16,496,64,4096,1.0
16,496,64,65536,1.0
16,496,64,1048576,1.0
16,512,1,256,0.9555288461538461
16,512,1,4096,0.7559375
16,512,1,65536,0.3209375
16,512,1,1048576,0.0439453125
16,512,2,256,1.0
16,512,2,4096,1.0
16,512,2,65536,0.9996875
16,512,2,1048576,0.9830729166666666
16,512,4,256,1.0
16,512,4,4096,1.0
16,512,4,65536,1.0
16,512,4,1048576,0.9996744791666666
16,512,64,256,1.0
16,512,64,4096,1.0
16,512,64,65536,1.0
16,512,64,1048576,1.0
16,528,1,256,0.9708533653846154
16,528,1,4096,0.80625
16,528,1,65536,0.3909375
16,528,1,1048576,0.06510416666666667
16,528,2,256,1.0
16,528,2,4096,1.0
16,528,2,65536,0.9996875
16,528,2,1048576,0.9938151041666666
16,528,4,256,1.0
16,528,4,4096,1.0
16,528,4,65536,1.0
16,528,4,1048576,1.0
16,528,64,256,1.0
16,528,64,4096,1.0
16,528,64,65536,1.0
16,528,64,1048576,1.0
16,544,1,256,0.9738581730769231
16,544,1,4096,0.8253125
16,544,1,65536,0.4496875
16,544,1,1048576,0.095703125
16,544,2,256,1.0
16,544,2,4096,1.0
16,544,2,65536,1.0
16,544,2,1048576,0.9957682291666666
16,544,4,256,1.0
16,544,4,4096,1.0
16,544,4,65536,1.0
16,544,4,1048576,1.0
16,544,64,256,1.0
16,544,64,4096,1.0
16,544,64,65536,1.0
16,544,64,1048576,1.0
16,560,1,256,0.9813701923076923
16,560,1,4096,0.85
16,560,1,65536,0.5103125
16,560,1,1048576,0.12272135416666667
16,560,2,256,1.0
16,560,2,4096,1.0
16,560,2,65536,0.9996875
16,560,2,1048576,0.9970703125
16,560,4,256,1.0
16,560,4,4096,1.0
16,560,4,65536,1.0
16,560,4,1048576,0.9996744791666666
16,560,64,256,1.0
16,560,64,4096,1.0
16,560,64,65536,1.0
16,560,64,1048576,1.0
16,576,1,256,0.9879807692307693
16,576,1,4096,0.890625
16,576,1,65536,0.5778125
16,576,1,1048576,0.19010416666666666
16,576,2,256,1.0
16,576,2,4096,1.0
16,576,2,65536,0.9996875
16,576,2,1048576,0.9970703125
16,576,4,256,1.0
16,576,4,4096,1.0
16,576,4,65536,1.0
16,576,4,1048576,1.0
16,576,64,256,1.0
16,576,64,4096,1.0
16,576,64,65536,1.0
16,576,64,1048576,1.0
16,592,1,256,0.9861778846153846
16,592,1,4096,0.90625
16,592,1,65536,0.6228125
16,592,1,1048576,0.21451822916666666
16,592,2,256,1.0
16,592,2,4096,1.0
16,592,2,65536,1.0
16,592,2,1048576,0.9996744791666666
16,592,4,256,1.0
16,592,4,4096,1.0
16,592,4,65536,1.0
16,592,4,1048576,1.0
16,592,64,256,1.0
16,592,64,4096,1.0
16,592,64,65536,1.0
16,592,64,1048576,1.0
16,608,1,256,0.9909855769230769
16,608,1,4096,0.915
16,608,1,65536,0.7
16,608,1,1048576,0.2838541666666667
16,608,2,256,1.0
16,608,2,4096,1.0
16,608,2,65536,1.0
16,608,2,1048576,0.9993489583333334
16,608,4,256,1.0
16,608,4,4096,1.0
16,608,4,65536,1.0
16,608,4,1048576,1.0
16,608,64,256,1.0
16,608,64,4096,1.0
16,608,64,65536,1.0
16,608,64,1048576,1.0
16,624,1,256,0.9936899038461539
16,624,1,4096,0.9371875
16,624,1,65536,0.7159375
16,624,1,1048576,0.3219401041666667
16,624,2,256,1.0
16,624,2,4096,1.0
16,624,2,65536,1.0
16,624,2,1048576,0.9993489583333334
16,624,4,256,1.0
16,624,4,4096,1.0
16,624,4,65536,1.0
16,624,4,1048576,1.0
16,624,64,256,1.0
16,624,64,4096,1.0
16,624,64,65536,1.0
16,624,64,1048576,1.0
16,640,1,256,0.9918870192307693
16,640,1,4096,0.9465625
16,640,1,65536,0.7603125
16,640,1,1048576,0.4134114583333333
16,640,2,256,1.0
16,640,2,4096,1.0
16,640,2,65536,1.0
16,640,2,1048576,1.0
16,640,4,256,1.0
16,640,4,4096,1.0
16,640,4,65536,1.0
16,640,4,1048576,1.0
16,640,64,256,1.0
16,640,64,4096,1.0
16,640,64,65536,1.0
16,640,64,1048576,1.0
16,656,1,256,0.9948918269230769
16,656,1,4096,0.959375
16,656,1,65536,0.7984375
16,656,1,1048576,0.4609375
16,656,2,256,1.0
16,656,2,4096,1.0
16,656,2,65536,1.0
16,656,2,1048576,0.9996744791666666
16,656,4,256,1.0
16,656,4,4096,1.0
16,656,4,65536,1.0
16,656,4,1048576,1.0
16,656,64,256,1.0
16,656,64,4096,1.0
16,656,64,65536,1.0
16,656,64,1048576,1.0
16,672,1,256,0.9984975961538461
16,672,1,4096,0.96875
16,672,1,65536,0.829375
16,672,1,1048576,0.5081380208333334
16,672,2,256,1.0
16,672,2,4096,1.0
16,672,2,65536,1.0
16,672,2,1048576,1.0
16,672,4,256,1.0
16,672,4,4096,1.0
16,672,4,65536,1.0
16,672,4,1048576,1.0
16,672,64,256,1.0
16,672,64,4096,1.0
16,672,64,65536,1.0
16,672,64,1048576,1.0
16,688,1,256,0.9942908653846154
16,688,1,4096,0.9759375
16,688,1,65536,0.8584375
16,688,1,1048576,0.5520833333333334
16,688,2,256,1.0
16,688,2,4096,1.0
16,688,2,65536,1.0
16,688,2,1048576,1.0
16,688,4,256,1.0
16,688,4,4096,1.0
16,688,4,65536,1.0
16,688,4,1048576,1.0
16,688,64,256,1.0
16,688,64,4096,1.0
16,688,64,65536,1.0
16,688,64,1048576,1.0
16,704,1,256,0.9978966346153846
16,704,1,4096,0.979375
16,704,1,65536,0.886875
16,704,1,1048576,0.6136067708333334
16,704,2,256,1.0
16,704,2,4096,1.0
16,704,2,65536,1.0
16,704,2,1048576,1.0
16,704,4,256,1.0
16,704,4,4096,1.0
16,704,4,65536,1.0
16,704,4,1048576,1.0
16,704,64,256,1.0
16,704,64,4096,1.0
16,704,64,65536,1.0
16,704,64,1048576,1.0
16,720,1,256,0.9975961538461539
16,720,1,4096,0.9878125
16,720,1,65536,0.89625
16,720,1,1048576,0.6695963541666666
16,720,2,256,1.0
16,720,2,4096,1.0
16,720,2,65536,1.0
16,720,2,1048576,1.0
16,720,4,256,1.0
16,720,4,4096,1.0
16,720,4,65536,1.0
16,720,4,1048576,1.0
16,720,64,256,1.0
16,720,64,4096,1.0
16,720,64,65536,1.0
16,720,64,1048576,1.0
16,736,1,256,0.9990985576923077
16,736,1,4096,0.9840625
16,736,1,65536,0.9203125
16,736,1,1048576,0.7216796875
16,736,2,256,1.0
16,736,2,4096,1.0
16,736,2,65536,1.0
16,736,2,1048576,1.0
16,736,4,256,1.0
16,736,4,4096,1.0
16,736,4,65536,1.0
16,736,4,1048576,1.0
16,736,64,256,1.0
16,736,64,4096,1.0
16,736,64,65536,1.0
16,736,64,1048576,1.0
16,752,1,256,0.9990985576923077
16,752,1,4096,0.989375
16,752,1,65536,0.9296875
16,752,1,1048576,0.7477213541666666
16,752,2,256,1.0
16,752,2,4096,1.0
16,752,2,65536,1.0
16,752,2,1048576,1.0
16,752,4,256,1.0
16,752,4,4096,1.0
16,752,4,65536,1.0
16,752,4,1048576,1.0
16,752,64,256,1.0
16,752,64,4096,1.0
16,752,64,65536,1.0
16,752,64,1048576,1.0
16,768,1,256,0.9996995192307693
16,768,1,4096,0.993125
16,768,1,65536,0.943125
16,768,1,1048576,0.78515625
16,768,2,256,1.0
16,768,2,4096,1.0
16,768,2,65536,1.0
16,768,2,1048576,1.0
16,768,4,256,1.0
16,768,4,4096,1.0
16,768,4,65536,1.0
16,768,4,1048576,1.0
16,768,64,256,1.0
16,768,64,4096,1.0
16,768,64,65536,1.0
16,768,64,1048576,1.0
16,784,1,256,0.9996995192307693
16,784,1,4096,0.9953125
16,784,1,65536,0.9628125
16,784,1,1048576,0.8225911458333334
16,784,2,256,1.0
16,784,2,4096,1.0
16,784,2,65536,1.0
16,784,2,1048576,1.0
16,784,4,256,1.0
16,784,4,4096,1.0
16,784,4,65536,1.0
16,784,4,1048576,1.0
16,784,64,256,1.0
16,784,64,4096,1.0
16,784,64,65536,1.0
16,784,64,1048576,1.0
16,800,1,256,0.9996995192307693
16,800,1,4096,0.995625
16,800,1,65536,0.964375
16,800,1,1048576,0.853515625
16,800,2,256,1.0
16,800,2,4096,1.0
16,800,2,65536,1.0
16,800,2,1048576,1.0
16,800,4,256,1.0
16,800,4,4096,1.0
16,800,4,65536,1.0
16,800,4,1048576,1.0
16,800,64,256,1.0
16,800,64,4096,1.0
16,800,64,65536,1.0
16,800,64,1048576,1.0
16,816,1,256,1.0
16,816,1,4096,0.9959375
16,816,1,65536,0.9765625
16,816,1,1048576,0.8756510416666666
16,816,2,256,1.0
16,816,2,4096,1.0
16,816,2,65536,1.0
16,816,2,1048576,1.0
16,816,4,256,1.0
16,816,4,4096,1.0
16,816,4,65536,1.0
16,816,4,1048576,1.0
16,816,64,256,1.0
16,816,64,4096,1.0
16,816,64,65536,1.0
16,816,64,1048576,1.0
16,832,1,256,1.0
16,832,1,4096,0.99625
16,832,1,65536,0.980625
16,832,1,1048576,0.8948567708333334
16,832,2,256,1.0
16,832,2,4096,1.0
16,832,2,65536,1.0
16,832,2,1048576,1.0
16,832,4,256,1.0
16,832,4,4096,1.0
16,832,4,65536,1.0
16,832,4,1048576,1.0
16,832,64,256,1.0
16,832,64,4096,1.0
16,832,64,65536,1.0
16,832,64,1048576,1.0
16,848,1,256,1.0
16,848,1,4096,0.998125
16,848,1,65536,0.981875
16,848,1,1048576,0.9059244791666666
16,848,2,256,1.0
16,848,2,4096,1.0
16,848,2,65536,1.0
16,848,2,1048576,1.0
16,848,4,256,1.0
16,848,4,4096,1.0
16,848,4,65536,1.0
16,848,4,1048576,1.0
16,848,64,256,1.0
16,848,64,4096,1.0
16,848,64,65536,1.0
16,848,64,1048576,1.0
16,864,1,256,0.9996995192307693
16,864,1,4096,0.9975
16,864,1,65536,0.9803125
16,864,1,1048576,0.92578125
16,864,2,256,1.0
16,864,2,4096,1.0
16,864,2,65536,1.0
16,864,2,1048576,1.0
16,864,4,256,1.0
16,864,4,4096,1.0
16,864,4,65536,1.0
16,864,4,1048576,1.0
16,864,64,256,1.0
16,864,64,4096,1.0
16,864,64,65536,1.0
16,864,64,1048576,1.0
16,880,1,256,0.9996995192307693
16,880,1,4096,0.998125
16,880,1,65536,0.99
16,880,1,1048576,0.9391276041666666
16,880,2,256,1.0
16,880,2,4096,1.0
16,880,2,65536,1.0
16,880,2,1048576,1.0
16,880,4,256,1.0
16,880,4,4096,1.0
16,880,4,65536,1.0
16,880,4,1048576,1.0
16,880,64,256,1.0
16,880,64,4096,1.0
16,880,64,65536,1.0
16,880,64,1048576,1.0
16,896,1,256,1.0
16,896,1,4096,0.99875
16,896,1,65536,0.990625
16,896,1,1048576,0.9482421875
16,896,2,256,1.0
16,896,2,4096,1.0
16,896,2,65536,1.0
16,896,2,1048576,1.0
16,896,4,256,1.0
16,896,4,4096,1.0
16,896,4,65536,1.0
16,896,4,1048576,1.0
16,896,64,256,1.0
16,896,64,4096,1.0
16,896,64,65536,1.0
16,896,64,1048576,1.0
16,912,1,256,1.0
16,912,1,4096,0.998125
16,912,1,65536,0.995
16,912,1,1048576,0.958984375
16,912,2,256,1.0
16,912,2,4096,1.0
16,912,2,65536,1.0
16,912,2,1048576,1.0
16,912,4,256,1.0
16,912,4,4096,1.0
16,912,4,65536,1.0
16,912,4,1048576,1.0
16,912,64,256,1.0
16,912,64,4096,1.0
16,912,64,65536,1.0
16,912,64,1048576,1.0
16,928,1,256,1.0
16,928,1,4096,0.9990625
16,928,1,65536,0.995
16,928,1,1048576,0.9690755208333334
16,928,2,256,1.0
16,928,2,4096,1.0
16,928,2,65536,1.0
16,928,2,1048576,1.0
16,928,4,256,1.0
16,928,4,4096,1.0
16,928,4,65536,1.0
16,928,4,1048576,1.0
16,928,64,256,1.0
16,928,64,4096,1.0
16,928,64,65536,1.0
16,928,64,1048576,1.0
16,944,1,256,1.0
16,944,1,4096,0.9996875
16,944,1,65536,0.9965625
16,944,1,1048576,0.9716796875
16,944,2,256,1.0
16,944,2,4096,1.0
16,944,2,65536,1.0
16,944,2,1048576,1.0
16,944,4,256,1.0
16,944,4,4096,1.0
16,944,4,65536,1.0
16,944,4,1048576,1.0
16,944,64,256,1.0
16,944,64,4096,1.0
16,944,64,65536,1.0
16,944,64,1048576,1.0
16,960,1,256,1.0
16,960,1,4096,0.9990625
16,960,1,65536,0.995
16,960,1,1048576,0.9713541666666666
16,960,2,256,1.0
16,960,2,4096,1.0
16,960,2,65536,1.0
16,960,2,1048576,1.0
16,960,4,256,1.0
16,960,4,4096,1.0
16,960,4,65536,1.0
16,960,4,1048576,1.0
16,960,64,256,1.0
16,960,64,4096,1.0
16,960,64,65536,1.0
16,960,64,1048576,1.0
16,976,1,256,1.0
16,976,1,4096,0.9996875
16,976,1,65536,0.995625
16,976,1,1048576,0.9781901041666666
16,976,2,256,1.0
16,976,2,4096,1.0
16,976,2,65536,1.0
16,976,2,1048576,1.0
16,976,4,256,1.0
16,976,4,4096,1.0
16,976,4,65536,1.0
16,976,4,1048576,1.0
16,976,64,256,1.0
16,976,64,4096,1.0
16,976,64,65536,1.0
16,976,64,1048576,1.0
16,992,1,256,1.0
16,992,1,4096,1.0
16,992,1,65536,0.9978125
16,992,1,1048576,0.9856770833333334
16,992,2,256,1.0
16,992,2,4096,1.0
16,992,2,65536,1.0
16,992,2,1048576,1.0
16,992,4,256,1.0
16,992,4,4096,1.0
16,992,4,65536,1.0
16,992,4,1048576,1.0
16,992,64,256,1.0
16,992,64,4096,1.0
16,992,64,65536,1.0
16,992,64,1048576,1.0
16,1008,1,256,1.0
16,1008,1,4096,1.0
16,1008,1,65536,0.9965625
16,1008,1,1048576,0.9892578125
16,1008,2,256,1.0
16,1008,2,4096,1.0
16,1008,2,65536,1.0
16,1008,2,1048576,1.0
16,1008,4,256,1.0
16,1008,4,4096,1.0
16,1008,4,65536,1.0
16,1008,4,1048576,1.0
16,1008,64,256,1.0
16,1008,64,4096,1.0
16,1008,64,65536,1.0
16,1008,64,1048576,1.0
16,1024,1,256,1.0
16,1024,1,4096,1.0
16,1024,1,65536,0.99875
16,1024,1,1048576,0.9899088541666666
16,1024,2,256,1.0
16,1024,2,4096,1.0
16,1024,2,65536,1.0
16,1024,2,1048576,1.0
16,1024,4,256,1.0
16,1024,4,4096,1.0
16,1024,4,65536,1.0
16,1024,4,1048576,1.0
16,1024,64,256,1.0
16,1024,64,4096,1.0
16,1024,64,65536,1.0
16,1024,64,1048576,1.0
17,16,1,256,0.0
17,16,1,4096,0.0
17,16,1,65536,0.0
17,16,1,1048576,0.0
17,16,2,256,0.0
17,16,2,4096,0.0
17,16,2,65536,0.0
17,16,2,1048576,0.0
17,16,4,256,0.0
17,16,4,4096,0.0
17,16,4,65536,0.0
17,16,4,1048576,0.0
17,16,64,256,0.0
17,16,64,4096,0.0
17,16,64,65536,0.0
17,16,64,1048576,0.0
17,32,1,256,0.0
17,32,1,4096,0.0
17,32,1,65536,0.0
17,32,1,1048576,0.0
17,32,2,256,0.0
17,32,2,4096,0.0
17,32,2,65536,0.0
17,32,2,1048576,0.0
17,32,4,256,0.0
17,32,4,4096,0.0
17,32,4,65536,0.0
17,32,4,1048576,0.0
17,32,64,256,0.0
17,32,64,4096,0.0
17,32,64,65536,0.0
17,32,64,1048576,0.0
17,48,1,256,0.0
17,48,1,4096,0.0
17,48,1,65536,0.0
17,48,1,1048576,0.0
17,48,2,256,0.0
17,48,2,4096,0.0
17,48,2,65536,0.0
17,48,2,1048576,0.0
17,48,4,256,0.0
17,48,4,4096,0.0
17,48,4,65536,0.0
17,48,4,1048576,0.0
17,48,64,256,0.0103125
17,48,64,4096,0.0
17,48,64,65536,0.0
17,48,64,1048576,0.0
17,64,1,256,0.0
17,64,1,4096,0.0
17,64,1,65536,0.0
17,64,1,1048576,0.0
17,64,2,256,0.0
17,64,2,4096,0.0
17,64,2,65536,0.0
17,64,2,1048576,0.0
17,64,4,256,0.013174019607843137
17,64,4,4096,0.0
17,64,4,65536,0.0
17,64,4,1048576,0.0
17,64,64,256,0.163125
17,64,64,4096,0.0
17,64,64,65536,0.0
17,64,64,1048576,0.0
17,80,1,256,0.0
17,80,1,4096,0.0
17,80,1,65536,0.0
17,80,1,1048576,0.0
17,80,2,256,0.0009191176470588235
17,80,2,4096,0.0
17,80,2,65536,0.0
17,80,2,1048576,0.0
17,80,4,256,0.10753676470588236
17,80,4,4096,0.0
17,80,4,65536,0.0
17,80,4,1048576,0.0
17,80,64,256,0.4559375
17,80,64,4096,0.0009375
17,80,64,65536,0.0
17,80,64,1048576,0.0
17,96,1,256,0.0
17,96,1,4096,0.0
17,96,1,65536,0.0
17,96,1,1048576,0.0
17,96,2,256,0.01133578431372549
17,96,2,4096,0.0
17,96,2,65536,0.0
17,96,2,1048576,0.0
17,96,4,256,0.32996323529411764
17,96,4,4096,0.0015625
17,96,4,65536,0.0
17,96,4,1048576,0.0
17,96,64,256,0.70375
17,96,64,4096,0.030625
17,96,64,65536,0.0
17,96,64,1048576,0.0
17,112,1,256,0.0
17,112,1,4096,0.0
17,112,1,65536,0.0
17,112,1,1048576,0.0
17,112,2,256,0.043198529411764705
17,112,2,4096,0.0
17,112,2,65536,0.0
17,112,2,1048576,0.0
17,112,4,256,0.5796568627450981
17,112,4,4096,0.0084375
17,112,4,65536,0.0
17,112,4,1048576,0.0
17,112,64,256,0.851875
17,112,64,4096,0.165625
17,112,64,65536,0.0
17,112,64,1048576,0.0
17,128,1,256,0.00030048076923076925
17,128,1,4096,0.0
17,128,1,65536,0.0
17,128,1,1048576,0.0
17,128,2,256,0.12346813725490197
17,128,2,4096,0.0
17,128,2,65536,0.0
17,128,2,1048576,0.0
17,128,4,256,0.7573529411764706
17,128,4,4096,0.0675
17,128,4,65536,0.0003125
17,128,4,1048576,0.0
17,128,64,256,0.9309375
17,128,64,4096,0.394375
17,128,64,65536,0.0031887755102040817
17,128,64,1048576,0.0
17,144,1,256,0.0006009615384615385
17,144,1,4096,0.0
17,144,1,65536,0.0
17,144,1,1048576,0.0
17,144,2,256,0.2607230392156863
17,144,2,4096,0.0015625
17,144,2,65536,0.0
17,144,2,1048576,0.0
17,144,4,256,0.8746936274509803
17,144,4,4096,0.1896875
17,144,4,65536,0.0009375
17,144,4,1048576,0.0
17,144,64,256,0.9653125
17,144,64,4096,0.619375
17,144,64,65536,0.02774234693877551
17,144,64,1048576,0.0
17,160,1,256,0.0030048076923076925
17,160,1,4096,0.0
17,160,1,65536,0.0
17,160,1,1048576,0.0
17,160,2,256,0.4227941176470588
17,160,2,4096,0.0084375
17,160,2,65536,0.0
17,160,2,1048576,0.0
17,160,4,256,0.9313725490196079
17,160,4,4096,0.4009375
17,160,4,65536,0.0053125
17,160,4,1048576,0.0
17,160,64,256,0.985625
17,160,64,4096,0.785625
17,160,64,65536,0.11957908163265306
17,160,64,1048576,0.0
17,176,1,256,0.006610576923076923
17,176,1,4096,0.0
17,176,1,65536,0.0
17,176,1,1048576,0.0
17,176,2,256,0.5569852941176471
17,176,2,4096,0.0353125
17,176,2,65536,0.0
17,176,2,1048576,0.0
17,176,4,256,0.9659926470588235
17,176,4,4096,0.57875
17,176,4,65536,0.02125
17,176,4,1048576,0.0
17,176,64,256,0.9925
17,176,64,4096,0.89875
17,176,64,65536,0.30580357142857145
17,176,64,1048576,0.003125
17,192,1,256,0.017427884615384616
17,192,1,4096,0.0
17,192,1,65536,0.0
17,192,1,1048576,0.0
17,192,2,256,0.7009803921568627
17,192,2,4096,0.088125
17,192,2,65536,0.0
17,192,2,1048576,0.0
17,192,4,256,0.9862132352941176
17,192,4,4096,0.745
17,192,4,65536,0.0840625
17,192,4,1048576,0.0
17,192,64,256,0.9975
17,192,64,4096,0.9446875
17,192,64,65536,0.5111607142857143
17,192,64,1048576,0.02013888888888889
17,208,1,256,0.04296875
17,208,1,4096,0.0
17,208,1,65536,0.0
17,208,1,1048576,0.0
17,208,2,256,0.7928921568627451
17,208,2,4096,0.1928125
17,208,2,65536,0.00125
17,208,2,1048576,0.0
17,208,4,256,0.9908088235294118
17,208,4,4096,0.859375
17,208,4,65536,0.2125
17,208,4,1048576,0.001953125
17,208,64,256,0.9984375
17,208,64,4096,0.9721875
17,208,64,65536,0.6753826530612245
17,208,64,1048576,0.07534722222222222
17,224,1,256,0.07271634615384616
17,224,1,4096,0.0
17,224,1,65536,0.0
17,224,1,1048576,0.0
17,224,2,256,0.850796568627451
17,224,2,4096,0.339375
17,224,2,65536,0.0075
17,224,2,1048576,0.0
17,224,4,256,0.991421568627451
17,224,4,4096,0.9171875
17,224,4,65536,0.38
17,224,4,1048576,0.0078125
17,224,64,256,0.9996875
17,224,64,4096,0.98375
17,224,64,65536,0.8070790816326531
17,224,64,1048576,0.19409722222222223
17,240,1,256,0.10757211538461539
17,240,1,4096,0.000625
17,240,1,65536,0.0
17,240,1,1048576,0.0
17,240,2,256,0.9166666666666666
17,240,2,4096,0.47625
17,240,2,65536,0.0246875
17,240,2,1048576,0.0
17,240,4,256,0.9972426470588235
17,240,4,4096,0.94875
17,240,4,65536,0.541875
17,240,4,1048576,0.034505208333333336
17,240,64,256,1.0
17,240,64,4096,0.991875
17,240,64,65536,0.8960459183673469
17,240,64,1048576,0.3628472222222222
17,256,1,256,0.14873798076923078
17,256,1,4096,0.0021875
17,256,1,65536,0.0
17,256,1,1048576,0.0
17,256,2,256,0.9466911764705882
17,256,2,4096,0.6346875
17,256,2,65536,0.0715625
17,256,2,1048576,0.0003255208333333333
17,256,4,256,0.9984681372549019
17,256,4,4096,0.9734375
17,256,4,65536,0.6890625
17,256,4,1048576,0.08821614583333333
17,256,64,256,1.0
17,256,64,4096,0.99625
17,256,64,65536,0.9508928571428571
17,256,64,1048576,0.5375
17,272,1,256,0.2088341346153846
17,272,1,4096,0.0046875
17,272,1,65536,0.0
17,272,1,1048576,0.0
17,272,2,256,0.9669117647058824
17,272,2,4096,0.729375
17,272,2,65536,0.1403125
17,272,2,1048576,0.0
17,272,4,256,1.0
17,272,4,4096,0.9840625
17,272,4,65536,0.80875
17,272,4,1048576,0.185546875
17,272,64,256,0.9996875
17,272,64,4096,0.9996875
17,272,64,65536,0.9725765306122449
17,272,64,1048576,0.6951388888888889
17,288,1,256,0.2782451923076923
17,288,1,4096,0.0078125
17,288,1,65536,0.0
17,288,1,1048576,0.0
17,288,2,256,0.9800857843137255
17,288,2,4096,0.8259375
17,288,2,65536,0.2584375
17,288,2,1048576,0.005859375
17,288,4,256,0.9990808823529411
17,288,4,4096,0.9890625
17,288,4,65536,0.870625
17,288,4,1048576,0.32421875
17,288,64,256,1.0
17,288,64,4096,0.999375
17,288,64,65536,0.982780612244898
17,288,64,1048576,0.8270833333333333
17,304,1,256,0.34134615384615385
17,304,1,4096,0.018125
17,304,1,65536,0.0
17,304,1,1048576,0.0
17,304,2,256,0.9880514705882353
17,304,2,4096,0.8865625
17,304,2,65536,0.3803125
17,304,2,1048576,0.013020833333333334
17,304,4,256,0.9996936274509803
17,304,4,4096,0.995
17,304,4,65536,0.9303125
17,304,4,1048576,0.4713541666666667
17,304,64,256,1.0
17,304,64,4096,0.999375
17,304,64,65536,0.9933035714285714
17,304,64,1048576,0.9
17,320,1,256,0.42518028846153844
17,320,1,4096,0.029375
17,320,1,65536,0.0003125
17,320,1,1048576,0.0
17,320,2,256,0.9950980392156863
17,320,2,4096,0.9234375
17,320,2,65536,0.5090625
17,320,2,1048576,0.038411458333333336
17,320,4,256,1.0
17,320,4,4096,0.9984375
17,320,4,65536,0.94875
17,320,4,1048576,0.6194661458333334
17,320,64,256,1.0
17,320,64,4096,0.9996875
17,320,64,65536,0.9974489795918368
17,320,64,1048576,0.9434027777777778
17,336,1,256,0.4930889423076923
17,336,1,4096,0.0509375
17,336,1,65536,0.0003125
17,336,1,1048576,0.0
17,336,2,256,0.9957107843137255
17,336,2,4096,0.953125
17,336,2,65536,0.648125
17,336,2,1048576,0.08072916666666667
17,336,4,256,0.9996936274509803
17,336,4,4096,0.9978125
17,336,4,65536,0.976875
17,336,4,1048576,0.7161458333333334
17,336,64,256,1.0
17,336,64,4096,1.0
17,336,64,65536,0.9993622448979592
17,336,64,1048576,0.9649305555555555
17,352,1,256,0.5561899038461539
17,352,1,4096,0.0846875
17,352,1,65536,0.000625
17,352,1,1048576,0.0
17,352,2,256,0.9975490196078431
17,352,2,4096,0.9684375
17,352,2,65536,0.7375
17,352,2,1048576,0.173828125
17,352,4,256,1.0
17,352,4,4096,0.9984375
17,352,4,65536,0.979375
17,352,4,1048576,0.8177083333333334
17,352,64,256,1.0
17,352,64,4096,1.0
17,352,64,65536,0.9980867346938775
17,352,64,1048576,0.9871527777777778
17,368,1,256,0.6177884615384616
17,368,1,4096,0.121875
17,368,1,65536,0.003125
17,368,1,1048576,0.0
17,368,2,256,0.9978553921568627
17,368,2,4096,0.9771875
17,368,2,65536,0.8178125
17,368,2,1048576,0.24479166666666666
17,368,4,256,1.0
17,368,4,4096,0.9990625
17,368,4,65536,0.9925
17,368,4,1048576,0.88671875
17,368,64,256,1.0
17,368,64,4096,1.0
17,368,64,65536,0.9996811224489796
17,368,64,1048576,0.9881944444444445
17,384,1,256,0.6712740384615384
17,384,1,4096,0.16875
17,384,1,65536,0.0034375
17,384,1,1048576,0.0
17,384,2,256,0.9990808823529411
17,384,2,4096,0.986875
17,384,2,65536,0.884375
17,384,2,1048576,0.3743489583333333
17,384,4,256,1.0
17,384,4,4096,0.999375
17,384,4,65536,0.9940625
17,384,4,1048576,0.9202473958333334
17,384,64,256,1.0
17,384,64,4096,1.0
17,384,64,65536,0.9993622448979592
17,384,64,1048576,0.9958333333333333
17,400,1,256,0.7184495192307693
17,400,1,4096,0.2221875
17,400,1,65536,0.0065625
17,400,1,1048576,0.0
17,400,2,256,0.9993872549019608
17,400,2,4096,0.9928125
17,400,2,65536,0.9275
17,400,2,1048576,0.4928385416666667
17,400,4,256,1.0
17,400,4,4096,0.9996875
17,400,4,65536,0.996875
17,400,4,1048576,0.9612630208333334
17,400,64,256,1.0
17,400,64,4096,1.0
17,400,64,65536,1.0
17,400,64,1048576,0.9965277777777778
17,416,1,256,0.7692307692307693
17,416,1,4096,0.290625
17,416,1,65536,0.0190625
17,416,1,1048576,0.0
17,416,2,256,0.9996936274509803
17,416,2,4096,0.99625
17,416,2,65536,0.949375
17,416,2,1048576,0.615234375
17,416,4,256,1.0
17,416,4,4096,1.0
